business_id,lattitude,longitude
YI2xpOpYIEegOSvF68dw9Q,-115.0831113,36.0536638
XVHLXkjnzZxIvyvi9VZkPg,-115.0459171,36.0695875
FxRZ-fDzY6B-MJ7JR7RMTg,-115.0404429,36.063823
zHR__aYVqIpqFTvI9DpKaw,-115.0434385,36.0701635
UJnRtUFGYLgx6w1LzJXPAA,-115.082458,36.072518
665lZn7tTjSHBo9fAKNzjw,-115.0404429,36.063823
zadgWTeTZ000gfAG5ow5gg,-115.0480986,36.0609473
Kdix9NOPaoFd2_5wle5tqQ,-115.0536162,36.0642243
Odosokt6a6dLwx-uAeiEUg,-115.0544366,36.056139
4cOKXxvzg2D39ZJB4zEmZQ,-115.041794,36.064262
uXLYVIGgnJ0vTSNsXMPnMA,-115.045078,36.068241
oWUCR-bnpCfL8see0ZVcDA,-115.082331,36.0698893
IfatTUzJB_hiB8y9DTfcbQ,-115.0404429,36.063823
Gi2BnH8xkS13vUYAsTpffA,-115.0822204,36.0719551
sItVzx2HXJ0Ew5xbpW9Axg,-115.0378021,36.0578002
uQ9l0maZVCwD4mRo2rFekQ,-115.0824776,36.070946
iwAxkeXhn1Y0INhn86zVKg,-115.055833,36.0560699
gbMmNgtntWHAaXY4oIUCHw,-115.0823337,36.0702971
pjGct3tW5vRS0ft45Uh5tQ,-115.078507,36.071441
SI74i1B1BX9h1xfek65mkg,-115.0824602,36.072289
PGH5N9zJc33RPy0QpNS9GQ,-115.0427419,36.0671674
_hnRVcSMaLJGELaQT5RRsw,-115.0404429,36.063823
DUSfhO5TBjfHTAhAxo7qjA,-115.0782524,36.056443
4n-LxVjAby7j8VJJ4-ZFag,-115.0434385,36.0701635
sJif6l8zgFsHcTkN1i7x4Q,-115.070083,36.067669
6pwfij0EmcsIvM9dIhBg4Q,-115.0361196,36.0609394
QZBDxN1mH5jr72gRFLjbig,-115.0404429,36.063823
5JUK1WyW4tWodmEkDsW8wg,-115.0414116,36.0613259
dqAi0vPIDcy6JcszeafrBw,-115.072189,36.070379
3DXQC2JALx0UQhpzSPMi6g,-115.0463599,36.0594352
4sedr9zGApr0ECPjyjcUyA,-115.0374103,36.0588021
HXPGxZhDf75UXqIDP9w3Jg,-115.0823312,36.0699121
zzW_Gu-O5UpieKKp0Vd_bQ,-115.0404429,36.063823
w9z20-ubts8ZtmNvQOf2Cw,-115.0356767,36.0635996
bzSzpGAn4kjGRtsgMM1pvg,-115.0722635,36.071365
N96lz4_rnhYO5a5FQPwG3g,-115.044695,36.066348
2gfbjrnufah0x5p4tkeOXQ,-115.04613,36.0586354
QB-xKzvyfXgxbIx6rL9obA,-115.0811853,36.0728384
ANBrIoUyZQZLxrcpPQ4FpQ,-115.0350278,36.0651198
MDYjNHVR1s01Rb-HzkG8mA,-115.079907,36.07055
1B0jtkfAcoWPhg-juPflxg,-115.04049,36.063868
KuvcNgufOTLr2VacMfHKvA,-115.0404429,36.063823
XlsRxa-VqGIvwjC_DHbfIw,-115.0479228,36.0634829
P2GmH6-8wsPXSfu3VoYxSg,-115.039933969,36.0648111128
H67AgSUZZ_0j3-sCstLZgg,-115.0464373,36.0593244
UAzU7fxrZ00QlGnDZHXIpQ,-115.045834,36.053874
pPAKSHCiv_yUHVKHJ2GSYA,-115.057512,36.056741
RssY9-mY78XKMN6YqI4A2w,-115.0404429,36.063823
AcrOL_XvqoVYAfYKT0vQrg,-115.0404429,36.063823
Tb3aiayZsOlzwh73hPk5WA,-115.0404429,36.063823
XkJ_2Xz-ysUTHixd15qG8g,-115.0825455,36.0719011
YJUnWIxXogmlEEferUmSGQ,-115.045646,36.064457
RI0YEaVNAJLe3zHZNtiNsQ,-115.039532,36.0561756
JZc6ZIB2AsafKmLI41MDUA,-115.043594,36.063161
LsUJZOMKl4QpWbVCV2nVqQ,-115.045078,36.068241
1VT1OomN-LuMMasdaY0ERA,-115.0439191,36.0597013
_SM8UKIwBNbmj1r629ipoQ,-115.3043961,36.1924136
CkES-h3-61xJiagYUI28zQ,-115.0404429,36.063823
gZ0TVxwxUPadDOjd-_1axw,-115.040743,36.056739
buSMFn_zImET7rBBuAjR0g,-115.045582,36.065043
cAPjkG4oP7EC34wIqentgQ,-115.0800079,36.0721417
QXnWy1Jk8VfmG4RDW9MqTg,-115.0414116,36.0613259
jyNXyGeGwd8jmf0vIR2JFQ,-115.074583,36.069821
KF54eSzHe6VO8Cqa3uhThw,-115.076283,36.0697
gw344WefJhAYU0_ewmIeLA,-115.073341,36.071976
Ns-dXqjpwyoJdJjz0qz3GA,-115.0364604,36.0675497
qh0CrB4NgDDXgbHCDB5eiA,-115.0462583,36.0653037
ivANCCCIDwcLDh9Bpu2a8w,-115.0421493,36.0638029
O0xL1GpKv35u8p26y8Ok6w,-115.07721,36.0714309
oH9SwWS7UUL9OUxZ5ix2ag,-115.040288,36.064746
M-BN353UsCNd56JpEtc86Q,-115.0752374,36.070825
iaAshx-76WJFYJjlnuKhxQ,-115.0467338,36.0586911
Kbnud85y88SIzCVGPm990Q,-115.0355826,36.0632417
wnpPDv1r-nq9RJ32eEdOlw,-115.0462705,36.061663
KweGJLJj933YHMbi-f9SAg,-115.0468157,36.0575974
uHCEt046LM-bNYVnRMtfRQ,-115.08226186,36.0702884942
gKFkeygY3-v9TQQHlCEeeg,-115.081809,36.056003
j2HZ_eCJ-I1vsDto9Y8c-w,-115.040383,36.056709
2lCxj6koowOOZ2pCdDUtZQ,-115.077471,36.070485
qY9IzXAY_NM5nf697T02RQ,-115.030263,36.05748
VWOUGDssh6WRRa0BX3Lb7g,-115.03686,36.063175
NfdZgoNTGsfth9MS8Qaurg,-115.080035189,36.0698343124
iz0UOnCe0er-pjwSFY3tHg,-115.082832,36.074109
hXgXnr-ZJBeIyvPdD0o5tQ,-115.041516,36.056727
gJp7Bg69fuOasm8oaMWBsQ,-115.036371,36.0658251
jfnMPsUgGSz9XCvnZ0TnDg,-115.074185,36.070534
HYtLxN-Ecps-o-ApS2a9Hw,-115.083115,36.053434
oRBpX-6JEirEur7qzEQ-3w,-115.039532,36.0561756
BPGKe5aXUlCVgaxlONEXIw,-115.0788414,36.0704427
Rm6gQ2b_aOnQ7VDm9BUzlA,-115.0404429,36.063823
RhO_j_U92lRZPHtxQh5n1w,-115.0463457,36.0594536
tPIV1RldTLr-yISHS_dxlw,-115.0672541,36.0685049
56AXY8U8s8QZALJXAROtMg,-115.0404429,36.063823
2PaPyZjMLYA9f0GsdIfqjA,-115.0830626,36.054072
3_Imz6IarFowUFjQOoibrg,-115.0378346,36.0558523
1Zr1X0nAMu-IX5sLIaebmg,-115.044695,36.066348
cUI0C6yx0J7BZ2aDpYzFEg,-115.047115,36.062283
7ei7R9Cen4x4S_fs2lxf7w,-115.0404429,36.063823
qyLrtc2bNPY8FSDUHUxe0Q,-115.0865059,36.0709743
yAunF-QwcWtNMOpt_WwKhA,-115.0404429,36.063823
B3iXVhzjxOiWkbpDwYzsoA,-115.09316,36.006375
nEpImEBi6c31b0xCDn7-dw,-115.0310093,36.0585496
secsGLdQOaJPATB9SnHlew,-115.0414221,36.0554537
NpYP6JbdGaa6rVy7Pd0ZeA,-115.0549601,36.0562734
4BHDz9dQXjvlgDY6u6UiiA,-115.045078,36.068241
x06fvpe_zQfoxWlxo_ws3w,-115.0727839,36.0770297
PBlCpTP1r6B6xSjHZctbhA,-115.044299,36.079147
qzKKH1F0nXy78r_diGKZAQ,-115.0404429,36.063823
8dhxl-RDjQwlsIUFHpxhMg,-115.086613,36.07142
Zaw0IAXwopKX4MV23MHQRw,-115.113492,36.100507
RFxZYXWAKlNRs0sN0srFbA,-115.0723286,36.0709766
q_7HCj-P5B_mepvTTgq7Kw,-115.078507,36.071441
WD5cLKG0SbHue-FG-U3UnQ,-115.086613,36.07142
pKeiYrbA8Azh-z1NqN44KQ,-115.045444,36.0625
PMpQAV7glwhKhnHfDa30Dg,-115.0727844,36.0709732
1fny98I5MbHm1kbZwyoUGA,-115.046408,36.0651867
kaorkaDjxVHVVMmC8IQmZw,-115.0462423,36.065275
1BdDfWwhHC1F4ilAbmnV7Q,-115.0404429,36.063823
nJZZbj2sBamL-FSIkrM4eg,-115.0367558,36.06507
JyfJYQURfRuDvrWRlDDELw,-115.0823319,36.070026
eeVoOZoa7huk09dfYga0eg,-115.0763744,36.0719854
Nf2Vj8R6So6_jeX-YhAdJA,-115.078507,36.071441
IRl-IGN90cYyPAxtJ6BsCA,-115.045078,36.068241
H2eCY4wIIudy5C0BW5Y3ZQ,-115.0722142,36.0709777
IuUgWnHzFxyXLQgSpegTQA,-115.0537609,36.0813555
nq8hJP6NfYkQmC6ICtxB2Q,-115.0554044,36.0564421
OPaIMeAElf0SqfRAnkmUNA,-115.0363411,36.0650671
pLkCwBknZUkJqIdlPswyuQ,-115.033483,36.06111
KsOKWJrskrDbZpcCB37u3w,-115.0826433,36.0683557
RRfaeI2DlGqIGJIaCX9ppQ,-115.04014,36.066385
VrGvBlpR-0NJr82S0IEjCg,-115.045078,36.068241
akd-Cw1-IkIlvsekOjXPcA,-115.053392,36.064174
mp06-cPpgg9VXCLvAj2s4Q,-115.0828384,36.0741043
0VYUal2MQs4VlUVgPYGaNg,-115.0461646,36.0555065
WD7VN5hKNTYNR6LAo4doVg,-115.0462783,36.0604752
hoJfpvsj-hQfU7MM5_Eafg,-115.0414116,36.0613259
G8dXOVbLWPIRYpXCvpbr4g,-115.033483,36.06111
nTQamoVTL7pyHHBLisJXDg,-115.0362987,36.0667179
10kKkojqQmjYfFRtfLQLpg,-115.04572,36.060868
wfCrXJKwSy-Cnj52FZx1Yg,-114.9817213,36.0395247
rcVvLdCiR_cf77sj9sDlLw,-115.0463824,36.0661171
pzknmlIv7BLZurzglS-lng,-115.04508,36.068527
iEfPkzBUnTeYYUldwxJzOw,-115.03846,36.056723
-klcXxRui4WSJpi__eV5Ww,-115.039423574,36.0566158386
iO1RtDpu9xORD-Nsy6tNlw,-115.0464329,36.063615
REhZa844QHi0QrOnwiz-XA,-115.048562,36.06257
4guuIjqR11djD255rxm-AA,-115.0498886,36.0573644
JT_IG8NyXwG_xwUsIiZmoA,-115.0513386,36.0636255
xDXVHNv6socQ7a2zF9q-mw,-115.0414116,36.0613259
Qi2R3JN5Prx69X5r1RXwCA,-115.04320972,36.0650712151
vgOpnyxW5d8pvIdFBXdBtg,-115.0406799,36.0638194
tJfB8N05sQ6h50Z3vo8AMw,-115.043174655,36.0635790847
gW5i0XhHluIaeqqalbMOZA,-115.040288,36.064746
69fbOOonTjufGyWyQkSUvg,-115.0296974,36.0375703
U6pYu6zmVmi_zvvqkaYMAA,-115.0232001,36.0458708
gXFvsM4pwXeDl1sj6f3c6Q,-115.027721,36.048726
zgab_7ppM5aqe65dTYXT5g,-115.02097,36.047675
WH2dTWhA9Q0X2cscHfaeKw,-115.0514166,36.0635203
VZdpx3UDChBaYzqzjgw4Dg,-115.073861,36.075005
MXrhRub045m861w4QfIKVg,-115.0499225,36.0561596
HVc5avqNmal99IlS8HZcTg,-115.044774,36.064252
htP-laLIQkkz-QxaQBDrTQ,-115.0698298,36.0717094
KXQYbX6HSLsIEWNWqRlJ6Q,-115.0462307,36.0661938
3kO4E-C1V_rKQ5Uq16_BPA,-115.041227,36.0560658
ai1-59g86PVlghjrlX067w,-115.07325,36.071077
4qQLKBLN2L0cLHC9Ey_x8g,-115.0547834,36.0562741
ZFE0AZuJzRbbhxWiSQVCcg,-115.0428251,36.0671229
jR8B83Mf2vKMN_1BTHBs0g,-115.043594,36.063161
TLGCA3EQW_12ndci12dQWw,-115.0462522,36.0657905
wSYvJnFIC8MTC-8EgVk2rw,-115.0404429,36.063823
z3uLuCQkGgQdP-NA6YlbWg,-115.0404429,36.063823
5ib3_nohdCkjgr9zUB80Wg,-115.035511,36.064193
lha64ezWn-LpDoyUwSmjBw,-115.0462338,36.0658393
t8PQ5iKCeeofy-nXvTNk2A,-115.0436911,36.0635147
04aoOSxkxbd7HHqRRIBCLw,-115.035397,36.060576
owUoN3nQCpJ3rJN88Roe-A,-115.0826228,36.074483
PXXFn3kalXTgaWwndlQWHw,-115.046876203,36.0557141612
MUFYutWoNsC0V9bSUGof3g,-115.0804968,36.0710442
-vrIoDtqeOkL1SusX-aoXg,-115.0398102,36.0564818
4Io8yGKduNHZofQCzNi4Uw,-115.0476905,36.0560936
TG_6fgTJ2IKc-xpXtwYyig,-115.079531,36.07128
kDrlZs0wSHv9NLV8uJ9wJA,-115.0394698,36.057045
I83NNRHZRQZiCPcd9QzC5w,-115.084904,36.1329483
Lc2nkOjy4pd_MaGNGG5xRg,-115.083551,36.240922
3NikUxnKPKDRzjEsye3P2A,-115.119151,36.197361
Zoh0hT-9ivhZ52dHr73NXA,-115.1606878,36.218308
C2p26Pp3DUP3o-yR_I8Zfw,-115.1261,36.2119
tgXS-uR6WI0Ip2gDLD9K8g,-115.1554737,36.1467161
JNArUYl2aVBHNNi6hXcG8g,-115.107916,36.209644
Hdhcf07UPMyNOgIPc7OHvA,-115.127873,36.21965
Mz7g9Ee28Te287Ohv6fy5g,-115.1284878,36.2177843
eihJZqHCEKMmzuPOOyqF9w,-115.11769104,36.2403144836
zZOGDas7D3Qw2jrwaN2IPg,-115.132662,36.193432
QTWOO8UcZDEx8qyKW_BHcQ,-115.121027449,36.196696917
yx-rty9nQ-l5ZGO6yxBmNw,-115.117234,36.240301
n1f9rWJzdGX982bFvZPBHg,-115.121018,36.1962
Jjzt9zBzVJfXgBvR2m7Ybw,-115.1066115,36.1961818
aR3oAmXq7aFPH_zFF5Df0A,-115.126973,36.219109
K-R2AdHObbVe-dTK_ih9ug,-115.1099407,36.2081293
MGiljsBT4AO2CT8VP_DiuA,-115.116161,36.196205
piVGqwrZVBVUi3QFZsky5A,-115.105655,36.19621
alhRQfPmIsn9Yr0HlbWFeA,-115.125484,36.218527
4ZtFIL-G4K743sP6QiGGZg,-115.116871,36.217166
4rlKCK8kKvtFfLWLomIE7A,-115.0910413,36.0761322
yoITBxjuJdAL55hpcr1sjA,-115.117799,36.2337149
xTJ5V4BRCIWxagsjXMlpFw,-115.119814,36.1957539
KBP-RXCaDQwfMP_-TLwuFg,-115.120023,36.240289
hvVckRvOa814ry8q8WGwOg,-115.095269,36.239906
THEsYolDkHaJofZLs6ufWg,-115.095917,36.239895
rG_8t33D2ADcbBqcXqwV0Q,-115.0961764,36.2406148
qtZHN5dmx0ma9zFNJhEy0g,-115.0978283,36.2409554
x7uKDBtaIXZOVQ5-hooA5Q,-115.0942439,36.240359
wndccLJ8zbhlwhwYrfEWNg,-115.129777,36.1954939
v-Ubjzy-R8jgjDvIDGh1Tg,-115.137527,36.201308
zqMl-zGkx8UsNr6xsDNM_g,-115.1427327,36.195796
pt0kdlEeC2S4Z5cYoz_6kA,-115.1261,36.2119
BmVSzZkcGqYJ710y0egV3w,-115.107624,36.210003
_OyxUcWkSTRvRKFyEE7zbA,-115.1176258,36.1959253
aJMhN4fdsARaJCw-dGvNGw,-115.0925723,36.2186108
S1J3f6EEXLJlzH4bZboMzw,-115.1075291,36.1962701
IUpFDCNfawl6UBxyaEikDg,-115.122148991,36.1961398987
H-REhqq4cNnhMGA0Gp-L8g,-115.1271645,36.2176891
9cnaMQfMlqfkOO-PtCRdzg,-115.185963414,36.0933130785
Ms5LIdGyj51F2xn53JsOLQ,-115.126747,36.196154
qrDma0e80Olr0i1nGflPAQ,-115.113274,36.205589
06NjrKnpuwCWQQfKpt4tvQ,-115.1574767,36.2044716
ZhHxdH-7ztaWfDbcGc8xtA,-115.10541,36.21956
bZPEg3lCFSbJn_PczJyRBQ,-115.1196385,36.1959019
3Igoz7noWksymLqoMWuzRg,-115.116073608,36.218006134
qY7CL0cjjjrgddXy6jP6lg,-115.1753691,36.2157414
gNVVZXPuQjqSK0l4N3AWAg,-115.191711,36.197365
CCAuwxGrA3BvBu1ZmXCL3Q,-115.173411,36.239922
W8PNhwfo_4_dzw3JYCxYZw,-115.206744,36.239175
DR4Eu0P2-mZGLmx8cWKLRw,-115.206376,36.2394
ZeMHiF-u7WZY1gf3-L6Alg,-115.1296249,36.2040034
ld_hDU48zYSFLRPCPNZrwA,-115.161504,36.2383
uwcjVcMEK8EPRRuZnexTig,-115.159276,36.24094
8HAW54rG3d0OB89LZLNDWA,-115.206310184,36.2389384663
mx3c2uWhm3_3A4U5L9ui5w,-115.159512,36.2378705
zdYxQ6R4pvkqkkr2ER7CrQ,-115.160812,36.237893
NSLERo8bAnxObjou_xgbDQ,-115.1582379,36.238021
_nJ1w00q6dWlub82Qt0BcA,-115.15999,36.2397894
42FmoCHPEQzWLE5LeuMl-g,-115.172555,36.2399816
WwRUawFNTDzh3bQ-wZIGEw,-115.1680839,36.2370315
gOsqzXGltOxLAg7hmNELNw,-115.181957,36.237905
-wCSqZ_VFDm7M5A2-quWFA,-115.1621298,36.2308628
l6QcUE8XXLrVH6Ydm4GSNw,-115.191711,36.197365
RbvNTQ27uOfprfmDEil8dw,-115.202102661,36.2393188477
tPH4YIOBovWUtDHlABoTkA,-115.2026381,36.2079201
Bz85ZCwGb6voqczl1vM0lg,-115.160812,36.237893
3kv-ju2fq2MmN_LLhqCkqg,-115.134356614,36.2868873172
YJEDHiDOTXnCiA7FspVJ0A,-115.167889,36.238918
z-LGrzuQXWbBDjC2_swBag,-115.169681,36.238641
fepNYmFYNutLNCKuBWvO3Q,-115.159276,36.24094
WHFAx-h5XuYXzrB4QBDILA,-115.1850592,36.2391753
2XQzbeFSKuhOiJujH01o-g,-115.1804956,36.2179775
ICGCAaOUj9_RGiwHAkEdcw,-115.179829,36.196928
Fn2tM8qNBfWfyV_OeFHMgQ,-115.1836847,36.2178007
4sNmQxrUfHPSwmANcVkBRQ,-115.1978103,36.2400321
iV9GhW5fPmmhM-eRVhmacQ,-115.1776202,36.2391844
35uToWZthmR-stHprvt3lg,-115.17185,36.240457
aBFiwLYaReshow7wi9Jmqw,-115.1782822,36.2388802
m4BfTr967Ym8ASXX38Ipqg,-115.173087,36.2384083
R9n707CGNbZE7DNiY-tsvA,-115.181458,36.238387
XmjTSlj7qLsAOXr6g8_lIQ,-115.193000588,36.1983204802
-jAEF9U0yLg4oVYKAeAAig,-115.161195,36.238878
70B09fJOw9shYxwEoFdrPg,-115.160622,36.239889
ECgnB4LPkoB713ogF8MMNw,-115.1646349,36.2391865
M4ez-hTshtFMj1BmBSIixA,-115.196861,36.239293
YswSM2KGR-VVStdT6Wxg6A,-115.19521,36.2392736
90cXISxpH5NaOKhie7SD7w,-115.20219,36.239393
0SsEMvki-xkG_JNMyN76yQ,-115.1993719,36.2388776
j13Aby6-9ZyklpG_W7qsew,-115.1770586,36.2137322
x2kYMe-Y1NY1cVY3c1FHdQ,-115.202266289,36.2391752823
VlUrB8RornqTR1C9hC2s7g,-115.160025,36.238887
nx8B4SQC4pQnMoTVsMs0rg,-115.1652561,36.2390369
FzuGTh4msNQRWCnFm2sK-Q,-115.1642904,36.2379974
8iR3veLcrU0D2SJ9AaKbsg,-115.181645,36.2380395
pkymE_0e7IxrQJhYaGtaCA,-115.1011919,35.9898074
IRFrE7eyRZoa2ifPvBCf6A,-115.1022551,35.9549981
xbv59Xjy0PFqvlfdo3cumg,-115.101188,35.9874887
qy-xZgXOkptOrPTSMw8iaQ,-115.1390361,35.9773336
fRBMxFc5sfZHAK30NKkfgg,-115.096088,36.00651
K3-_PQqo2YtQOHKaSgjPpg,-115.112839,36.0066
K-bhj1lGdm440e-tahnLdQ,-115.122431,36.000272
vv9EA5tCjYJ6PVjiMIsLHw,-115.102344,36.002833
j_D0NT7_H5iHJzxxe8VAqQ,-114.9817213,36.041745586
kAUXNf8PTFMUtRW6etG9jQ,-115.0959273,35.9700414
fjRBF1-0JlJoxH5_jDANgA,-115.1104821,36.0028159
yn0IpCn9zw-cyrupiX3W9w,-115.1081172,36.0000672
M-Fwp1qZPjcPgg9-317VkQ,-115.088657941,36.0210076462
JSURpnFu8jy4etZ_My4Erw,-115.110455,36.003386
OTZHCevWkmuL9-3COg6EEA,-115.0953342,36.0058943
7EToV3_P4lWwUkU6TVyaIg,-115.092545,36.005482
2eXRcLkP65MjeUIQBu9-lg,-115.1176322,36.0160686
AgtFQVxo-PGQVsOdY6Nvdg,-115.125401,36.17311
_3f8o37w8APyUboCgwPkhA,-115.1033199,36.0019714
DfNoB509sMpMbu-qvsgvrA,-115.112426758,36.0061759949
SchSiNdLjuRjjrsXFeggWA,-115.105286,36.001117
4IoCZfcyX9_1qB04XkGJow,-115.1096042,36.00110254
muqFM9Hoamh_fGL4MPeZqg,-115.1186131,36.0174194
OZ8HuFWER4OQ_yVNTQY0fA,-115.1086551,36.0015884
CHggymEWwllGz9TosR-RPA,-115.11201,36.000374
JTjeH2-D8NtLGHXTO5S8sw,-115.101633,36.00078
DkYAvlw2bdeinIVSz2mmZg,-115.1223172,35.9956419
PWhVs3aarTbbknYGBSDgPA,-115.099885,35.993785
zgCwHvZ7eHDd6A6hkkTcSQ,-115.1104821,36.0028159
WR_kdOa2cn7FePtvgd_XUw,-115.096899,36.005417
Gum7lu5waqPaoK2-cj-pww,-115.101119,36.000513
eEazUUm1R_GcZa1r461qmw,-115.100444,35.979927
pwbejdcWS9-WpYLxFrT75Q,-115.100444,35.979927
Czf28t4IRUPCGEC9W_N-6g,-115.122307,35.997036
u-yO7hXJkckeb4n7Deychw,-115.1000377,35.9938982
jHjhSuA25rPx8EXheQETCg,-115.102601051,36.0011322543
uPgKxgJvZoFvKcYeudVQiQ,-115.102713,35.99936
qOrAbqQ4w1ykPRwRpQgTAQ,-115.11279,36.005222
E5Bx6OvsveCW1sPcNGJDsg,-115.1008654,35.9938016
yXNycXo_FctuVdXO-Q_iDA,-115.1042055,35.9989337
NE36ooPeXtfVcTV_vo02zQ,-115.10386,35.9988269
zmJMyGfQv4aemGFblOIsyQ,-115.1037288,35.9985087
qf5lzhvdMcdVkuow7dnO3w,-115.100421,35.994108
Vf63peSO7C5EX8UdJEC38g,-115.1061749,36.0000616
99QZVGNAr0jUEfJcaDiyxw,-115.1124225,36.00573
rnGavpM0D5MomkokU_6HTg,-115.112544,36.007598
gz8n52JKrmTKn8-DNsbkeg,-115.1066651,36.0032399
Kj9xycEG3qvfY-ZbRipzZg,-115.1042234,36.0002516
EIYeohmgHj3T4wGA7LzMiA,-115.0992175,35.9796433
HD70O15LQOIohX0MoIt8RQ,-115.086025,36.0213099421
iYXCg4cxtbpAPYbHcOEh_g,-115.105286,36.001117
mFiz_RVH4rf_XS-XP2nwPw,-115.099918,35.97873
CYcGIHmQS4FbunpdYjdz2w,-115.1041774,35.9988896
cYlKJkZw0r0Dk3iEB3L1rw,-115.122969,35.993581
mOHJ-OOzFfE0ELqajuoGcg,-115.105286,36.001117
RUNk7HvZIdun7ypknFAu0Q,-115.1017552,35.9987473
_cCXT5YPOW4-rNCuNVZf2g,-115.1773913,36.0210594
TQVSaC0HOUIVRiJn7Cx-gA,-115.1361908,36.1361343
zNClYBsuREQAFZZH-TmsgQ,-115.1108806,36.0060725
dcZ2Hmy57aVWfZh1Hk1Njg,-115.100444,35.979927
yzJRzGcwiwBe23VwcCnRXQ,-115.1096161,35.9989041
WulSudEBeJ6-AqzzrV_vuw,-115.1107956,35.9759485
_rZmCez34Su-r9yEIkUwQQ,-115.1025168,35.9995957
FGorBTbpa1VmLwf4nXBqPw,-115.2777077,36.0714488
QZqa9GSSlhZh1y5SywVrIA,-115.1086551,36.0015884
F3bVue36wDQXLh3WdwMkxg,-115.1038572,35.9966166
wuV4nGdj3CGrKeXYhCcLNg,-115.11452,35.991833
D-D8OxGOrt5eK4KxTcyr6w,-115.1043672,35.9990508
fmhAXhDQKMntCcqwt4o3Rw,-115.111938,36.006613
L3OBOx0glCR-cFquVZmSBw,-115.1005106,35.995638
lvimb2dNg122x7DzhX3knQ,-115.0912714,36.0215963
Ze0mG__i-9ziEjN2gLcHqw,-115.1043546,35.9990604
NkOg4QqoutkaOqPijbcYpA,-115.1339887,35.9936079
1ncBH0L5rLIJE2n1aGz1xA,-115.105286,36.001117
L_heFKzzPLdDTS8JhPckSQ,-115.105286,36.001117
mg3ivdnr_K1l9SnuYomQJQ,-115.1025168,35.9995957
EsZ98F7EM4oikDtLlKl1TA,-115.101016,36.001041
aa3Sv_o-EgZckYQ0y5N0Bw,-115.104293,36.0014169
i1Qfo8kIJAMt2vlbdIZ6lg,-115.121711,35.996554
uQsNUD16S1wCGpxvFEKYrw,-115.0892303,35.9991125
-Fm9tt4Y9SxvptHWk3p6dQ,-115.1043672,35.9990508
4z8BboK4tUsHx8BiEY5HYg,-115.103132,35.998417
lCd8VygtmqPGtyO5553dUw,-115.122307,35.997036
i1FTkXhbsjtcHVfRWG9g8w,-115.102641,35.991237
ZgtGR4Xa0XiySVAEufPIBg,-115.1125067,36.0059362
DiExx1mDq5a4oiiNAGPE7A,-115.1015688,35.9904395
C0lpb04kYbNcr1oq7XN_Ww,-115.1140916,36.0052386
5WYyDPDDcWfIIHssy6AmxQ,-115.111066,36.005145
VCy6IWtJ-SR6hY9xrmfF_Q,-115.102887,35.992094
Pgp3gbOQaJIdyjqC9AOz6g,-115.102641,35.991237
VUHp1HiT7bleuKUvhLK1Sw,-115.102291416,35.9908971925
23patzw6J1X6t9EkgHUnAQ,-115.10097,35.994716
ts4LHXmZFSBR4Xczh3du6Q,-115.102292,35.9919889
Zzj67RkbWf9mcbotiCfDlA,-115.1088848,36.0019605
5WCXIZI2_M444IHPwxnt7Q,-115.316199,36.180423
FR2MXKEg617H_xPl21Pczg,-115.097128,36.035993
xOU6Kuj3VAKuN6bQrHsaRQ,-115.085949479,36.0294276103
NHBvlSKSP-AYgOgArRfIww,-115.1001138,36.0410218
D5sL3Vgv53vW5hn58QyXEA,-115.097238,36.035096
ssqtEjOVSg7MYXv6tA9FpQ,-115.1020719,36.0408177
BhB89rXPHO4Dhf4Vj8DtYA,-115.09874,36.0419452
bvrcDvOEKEdQ7I4pqvO8ww,-115.09916,36.04198
TVUw90ncrO8kXs_Ql3Ud-A,-115.100859,36.035183
9bqhQQnxrAdqPnyLovwHmA,-115.1044113,36.0422984
GVW5F6Wk7HujShObdOKrKA,-115.0990655,36.0343921
NOjuz_7EJZN6oJbU5k--qQ,-115.084754,36.026794
gByfT7k4bqLKlaHrENdy7A,-115.0997133,36.0411986
gbjLgDeJJuRbhKaw2oj0IQ,-115.099162,36.041588
w8CKYXoowET9XuyjvDecVA,-115.09908,36.0407
jhIlYwE10N_FZwRxoJXHLQ,-115.1000527,36.0331607
T1I_cwCWH4Izqa1IYBpLlg,-115.084906,36.035173
N2F0omfltz1tIp4Pp_eDtA,-115.0983955,36.0408184
oQNyryuH6nJRvkZx14GqmA,-115.08640009,36.0293581977
BB0pYh0vm_8yJdg5dIlzbg,-115.0839586,36.0275524
7LLKX5vYeItO7kBfbCnl5g,-115.0862422,36.0294451
OZPHuxtc92uZbeBzIgT5lg,-115.084487915,36.0274925232
B4VObc9_HqNrh1jhDrcVpw,-115.0986668,36.0345462
IyFBccpU5DlK2ZqZFhRoaw,-115.1019144,36.0405455
3yXQ6yl-GXG7eJWUDpBiOg,-115.1025419,36.0412837
YD58u2kZ0tvJcSwq8OtxqA,-115.104915,36.022801
zPLOS_zx5G5t5gPGNUsJBg,-115.0862422,36.0294451
PEvhQtqTM1PGkrxecakqZA,-115.100859,36.035183
Vr_W2K9xoXq_oFXeP7ATCQ,-115.0762536,36.0376448
caYpDLd7ECGSRh4flV0GTg,-115.0613967,36.0289648
SHR5p056hIMyl6VHXOw9mQ,-115.092912,36.004942
XyrVdG88q1SpBzKLw-FtjA,-115.047885,36.042774
Ax1yOS0fYwXm3J043ymdzA,-115.0864521,36.0288801
